iteration,bucketValue,magnetism
1,392,0.998457
2,384,0.996914
3,376,0.99537
4,368,0.993827
5,360,0.992284
6,352,0.990741
7,344,0.989198
8,336,0.987654
9,328,0.986111
10,320,0.984568
11,312,0.983025
12,304,0.981481
13,296,0.979938
14,288,0.978395
15,280,0.976852
16,272,0.975309
17,268,0.973765
18,260,0.972222
19,252,0.970679
20,244,0.969136
21,236,0.967593
22,228,0.966049
23,220,0.964506
24,212,0.962963
25,204,0.96142
26,196,0.959877
27,188,0.958333
28,180,0.95679
29,172,0.955247
30,164,0.953704
31,156,0.95216
32,148,0.950617
33,140,0.949074
34,132,0.947531
35,124,0.945988
36,116,0.944444
37,108,0.942901
38,100,0.941358
39,96,0.939815
40,88,0.938272
41,80,0.936728
42,80,0.935185
43,76,0.933642
44,68,0.932099
45,60,0.930556
46,52,0.929012
47,44,0.927469
48,36,0.925926
49,28,0.924383
50,20,0.92284
51,12,0.921296
52,4,0.919753
53,4,0.919753
54,4,0.919753
55,4,0.919753
56,0,0.91821
57,0,0.91821
58,0,0.91821
59,0,0.91821
60,0,0.91821
61,8,0.919753
62,0,0.91821
63,0,0.91821
64,0,0.91821
65,0,0.91821
66,0,0.91821
67,0,0.91821
68,0,0.91821
69,0,0.91821
70,4,0.919753
71,4,0.91821
72,4,0.91821
73,12,0.919753
74,4,0.91821
75,4,0.91821
76,0,0.916667
77,0,0.916667
78,0,0.916667
79,0,0.916667
80,0,0.916667
81,0,0.916667
82,0,0.916667
83,0,0.916667
84,0,0.916667
85,0,0.916667
86,0,0.916667
87,0,0.916667
88,0,0.916667
89,0,0.916667
90,0,0.916667
91,0,0.916667
92,0,0.916667
93,0,0.916667
94,0,0.916667
95,0,0.916667
96,0,0.916667
97,8,0.91821
98,0,0.916667
99,0,0.916667
100,0,0.916667
101,0,0.916667
102,0,0.916667
103,0,0.916667
104,0,0.916667
105,0,0.916667
106,0,0.916667
107,0,0.916667
108,0,0.916667
109,0,0.916667
110,0,0.916667
111,0,0.916667
112,0,0.916667
113,0,0.916667
114,0,0.916667
115,0,0.916667
116,0,0.916667
117,0,0.916667
118,0,0.916667
119,0,0.916667
120,0,0.916667
121,0,0.916667
122,0,0.916667
123,0,0.916667
124,0,0.916667
125,0,0.916667
126,0,0.916667
127,0,0.916667
128,0,0.916667
129,0,0.916667
130,0,0.916667
131,0,0.916667
132,8,0.91821
133,0,0.916667
134,0,0.916667
135,0,0.916667
136,0,0.916667
137,4,0.91821
138,0,0.916667
139,0,0.916667
140,0,0.916667
141,0,0.916667
142,0,0.916667
143,0,0.916667
144,0,0.916667
145,0,0.916667
146,0,0.916667
147,0,0.916667
148,0,0.916667
149,0,0.916667
150,0,0.916667
151,0,0.916667
152,0,0.916667
153,0,0.916667
154,4,0.91821
155,4,0.91821
156,4,0.91821
157,0,0.916667
158,0,0.916667
159,0,0.916667
160,0,0.916667
161,0,0.916667
162,0,0.916667
163,0,0.916667
164,0,0.916667
165,0,0.916667
166,0,0.916667
167,0,0.916667
168,0,0.916667
169,0,0.916667
170,0,0.916667
171,0,0.916667
172,0,0.916667
173,0,0.916667
174,0,0.916667
175,0,0.916667
176,0,0.916667
177,0,0.916667
178,0,0.916667
179,0,0.916667
180,0,0.916667
181,0,0.916667
182,0,0.916667
183,0,0.916667
184,0,0.916667
185,0,0.916667
186,8,0.91821
187,0,0.916667
188,0,0.915123
189,0,0.915123
190,0,0.915123
191,0,0.915123
192,0,0.915123
193,0,0.915123
194,0,0.915123
195,0,0.915123
196,0,0.915123
197,0,0.915123
198,0,0.915123
199,0,0.915123
200,0,0.915123
201,0,0.915123
202,0,0.915123
203,0,0.915123
204,0,0.915123
205,0,0.915123
206,0,0.915123
207,0,0.915123
208,0,0.915123
209,8,0.916667
210,0,0.915123
211,0,0.915123
212,0,0.915123
213,0,0.91358
214,0,0.91358
215,0,0.91358
216,8,0.915123
217,0,0.91358
218,0,0.91358
219,8,0.915123
220,16,0.916667
221,8,0.915123
222,0,0.91358
223,0,0.91358
224,0,0.91358
225,0,0.91358
226,0,0.91358
227,0,0.91358
228,0,0.91358
229,0,0.91358
230,0,0.91358
231,0,0.91358
232,0,0.91358
233,0,0.91358
234,0,0.91358
235,0,0.91358
236,0,0.91358
237,0,0.91358
238,0,0.91358
239,0,0.91358
240,0,0.91358
241,0,0.91358
242,0,0.91358
243,0,0.91358
244,0,0.91358
245,0,0.91358
246,0,0.91358
247,0,0.91358
248,0,0.91358
249,0,0.91358
250,0,0.91358
251,0,0.915123
252,0,0.915123
253,0,0.915123
254,0,0.915123
255,0,0.915123
256,0,0.915123
257,0,0.915123
258,0,0.915123
259,0,0.915123
260,0,0.915123
261,0,0.915123
262,0,0.915123
263,0,0.915123
264,0,0.915123
265,0,0.915123
266,0,0.915123
267,0,0.915123
268,0,0.915123
269,0,0.915123
270,0,0.915123
271,0,0.915123
272,0,0.915123
273,0,0.915123
274,0,0.915123
275,0,0.915123
276,0,0.915123
277,0,0.915123
