iteration,bucketValue,magnetism
1,1192,0.998457
2,1184,0.996914
3,1176,0.99537
4,1168,0.993827
5,1160,0.992284
6,1152,0.990741
7,1144,0.989198
8,1136,0.987654
9,1128,0.986111
10,1120,0.984568
11,1112,0.983025
12,1104,0.981481
13,1096,0.979938
14,1088,0.978395
15,1084,0.976852
16,1076,0.975309
17,1068,0.973765
18,1060,0.972222
19,1052,0.970679
20,1044,0.969136
21,1036,0.967593
22,1028,0.966049
23,1020,0.964506
24,1016,0.962963
25,1008,0.96142
26,1000,0.959877
27,992,0.958333
28,984,0.95679
29,976,0.955247
30,968,0.953704
31,960,0.95216
32,952,0.950617
33,944,0.949074
34,936,0.947531
35,928,0.945988
36,920,0.944444
37,912,0.942901
38,904,0.941358
39,896,0.939815
40,888,0.938272
41,880,0.936728
42,872,0.935185
43,864,0.933642
44,860,0.932099
45,852,0.930556
46,844,0.929012
47,836,0.927469
48,828,0.925926
49,820,0.924383
50,812,0.92284
51,804,0.921296
52,796,0.919753
53,792,0.91821
54,784,0.916667
55,780,0.915123
56,772,0.91358
57,764,0.912037
58,760,0.910494
59,752,0.908951
60,744,0.907407
61,736,0.905864
62,728,0.904321
63,720,0.902778
64,712,0.901235
65,704,0.899691
66,696,0.898148
67,688,0.896605
68,680,0.895062
69,672,0.893519
70,664,0.891975
71,656,0.890432
72,648,0.888889
73,640,0.887346
74,632,0.885802
75,624,0.884259
76,620,0.882716
77,612,0.881173
78,604,0.87963
79,596,0.878086
80,588,0.876543
81,584,0.875
82,576,0.873457
83,572,0.871914
84,564,0.87037
85,572,0.871914
86,580,0.873457
87,572,0.871914
88,564,0.87037
89,556,0.868827
90,552,0.867284
91,548,0.865741
92,540,0.864198
93,532,0.862654
94,524,0.861111
95,516,0.859568
96,508,0.858025
97,500,0.856481
98,492,0.854938
99,488,0.853395
100,484,0.851852
101,484,0.850309
102,476,0.848765
103,468,0.847222
104,460,0.845679
105,452,0.844136
106,448,0.842593
107,444,0.841049
108,436,0.839506
109,428,0.837963
110,424,0.83642
111,416,0.834877
112,416,0.833333
113,412,0.83179
114,404,0.830247
115,396,0.828704
116,388,0.82716
117,380,0.825617
118,372,0.824074
119,364,0.822531
120,372,0.824074
121,364,0.822531
122,364,0.820988
123,356,0.819444
124,356,0.817901
125,348,0.816358
126,340,0.814815
127,332,0.813272
128,328,0.811728
129,320,0.810185
130,316,0.808642
131,308,0.807099
132,300,0.805556
133,292,0.804012
134,288,0.802469
135,280,0.800926
136,288,0.802469
137,292,0.804012
138,284,0.802469
139,280,0.800926
140,276,0.799383
141,268,0.79784
142,260,0.796296
143,256,0.794753
144,248,0.79321
145,244,0.791667
146,236,0.790123
147,232,0.78858
148,240,0.790123
149,232,0.78858
150,240,0.790123
151,232,0.78858
152,224,0.787037
153,220,0.785494
154,220,0.783951
155,216,0.782407
156,208,0.780864
157,200,0.779321
158,196,0.777778
159,188,0.776235
160,184,0.774691
161,176,0.773148
162,172,0.771605
163,164,0.770062
164,156,0.768519
165,164,0.770062
166,156,0.768519
167,164,0.770062
168,172,0.771605
169,164,0.770062
170,160,0.768519
171,168,0.770062
172,160,0.768519
173,152,0.766975
174,144,0.765432
175,140,0.763889
176,132,0.762346
177,128,0.760802
178,120,0.759259
179,128,0.760802
180,124,0.759259
181,124,0.757716
182,124,0.756173
183,124,0.757716
184,116,0.756173
185,108,0.75463
186,116,0.756173
187,112,0.75463
188,104,0.753086
189,100,0.751543
190,92,0.75
191,84,0.748457
192,80,0.746914
193,72,0.74537
194,64,0.743827
195,56,0.742284
196,48,0.740741
197,48,0.739198
198,40,0.737654
199,36,0.736111
200,28,0.734568
201,28,0.733025
202,24,0.731481
203,20,0.729938
204,16,0.728395
205,8,0.726852
206,0,0.725309
207,0,0.725309
208,0,0.725309
209,0,0.723765
210,0,0.723765
211,0,0.723765
212,0,0.723765
213,4,0.725309
214,4,0.725309
215,4,0.725309
216,8,0.726852
217,0,0.725309
218,0,0.725309
219,8,0.726852
220,0,0.725309
221,0,0.725309
222,0,0.725309
223,0,0.725309
224,0,0.725309
225,0,0.725309
226,0,0.725309
227,0,0.725309
228,0,0.723765
229,0,0.723765
230,8,0.725309
231,4,0.723765
232,4,0.723765
233,0,0.722222
234,4,0.723765
235,0,0.722222
236,0,0.722222
237,4,0.723765
238,4,0.723765
239,12,0.725309
240,20,0.726852
241,12,0.725309
242,16,0.726852
243,8,0.725309
244,16,0.726852
245,8,0.725309
246,0,0.723765
247,0,0.723765
248,0,0.723765
249,0,0.722222
250,0,0.722222
251,0,0.722222
252,0,0.722222
253,8,0.723765
254,0,0.722222
255,0,0.722222
256,0,0.722222
257,0,0.722222
258,0,0.722222
259,0,0.722222
260,0,0.722222
261,0,0.723765
262,0,0.723765
263,0,0.723765
264,0,0.723765
265,0,0.723765
266,4,0.725309
267,4,0.725309
268,0,0.723765
269,0,0.723765
270,0,0.723765
271,4,0.725309
272,4,0.725309
273,0,0.723765
274,8,0.725309
275,4,0.723765
276,0,0.722222
277,0,0.722222
278,0,0.722222
279,0,0.722222
280,0,0.722222
281,0,0.722222
282,0,0.722222
283,0,0.722222
284,0,0.722222
285,0,0.720679
286,0,0.719136
287,0,0.719136
288,0,0.719136
289,0,0.719136
290,0,0.719136
291,4,0.720679
292,4,0.720679
293,4,0.719136
294,0,0.717593
295,0,0.717593
296,0,0.717593
297,0,0.717593
298,0,0.717593
299,4,0.719136
300,0,0.717593
301,0,0.717593
302,0,0.716049
303,0,0.716049
304,0,0.716049
305,0,0.716049
306,0,0.716049
307,0,0.714506
308,0,0.714506
309,0,0.714506
310,0,0.714506
311,0,0.714506
312,0,0.714506
313,0,0.714506
314,0,0.714506
315,0,0.712963
316,0,0.712963
317,0,0.712963
318,0,0.712963
319,0,0.712963
320,0,0.712963
321,0,0.712963
322,0,0.712963
323,0,0.712963
324,0,0.712963
325,0,0.714506
326,0,0.714506
327,0,0.714506
328,0,0.716049
329,0,0.716049
330,0,0.716049
331,0,0.716049
332,0,0.716049
333,0,0.716049
334,0,0.716049
