iteration,bucketValue,magnetism
336,332,0.604938
337,324,0.603395
338,320,0.601852
339,324,0.603395
340,320,0.601852
341,312,0.600309
342,304,0.598765
343,300,0.597222
344,292,0.595679
345,284,0.594136
346,292,0.595679
347,296,0.597222
348,292,0.595679
349,288,0.594136
350,280,0.592593
351,280,0.591049
352,272,0.589506
353,272,0.587963
354,268,0.58642
355,260,0.584877
356,256,0.583333
357,264,0.584877
358,256,0.583333
359,256,0.58179
360,252,0.583333
361,252,0.58179
362,248,0.580247
363,244,0.578704
364,236,0.57716
365,240,0.578704
366,232,0.57716
367,236,0.578704
368,244,0.580247
369,236,0.578704
370,232,0.57716
371,232,0.575617
372,228,0.574074
373,220,0.572531
374,216,0.570988
375,220,0.572531
376,216,0.570988
377,208,0.569444
378,200,0.567901
379,196,0.566358
380,192,0.564815
381,188,0.563272
382,188,0.561728
383,184,0.560185
384,176,0.558642
385,172,0.557099
386,168,0.555556
387,164,0.554012
388,164,0.555556
389,164,0.557099
390,156,0.555556
391,156,0.557099
392,152,0.555556
393,144,0.554012
394,136,0.552469
395,132,0.550926
396,124,0.549383
397,132,0.550926
398,124,0.549383
399,120,0.54784
400,116,0.546296
401,112,0.544753
402,120,0.546296
403,116,0.544753
404,112,0.54321
405,108,0.541667
406,104,0.540123
407,112,0.541667
408,104,0.540123
409,100,0.53858
410,100,0.537037
411,100,0.535494
412,96,0.533951
413,104,0.535494
414,96,0.533951
415,88,0.532407
416,96,0.533951
417,92,0.532407
418,96,0.533951
419,88,0.532407
420,80,0.530864
421,84,0.532407
422,92,0.533951
423,88,0.532407
424,96,0.533951
425,92,0.532407
426,92,0.530864
427,88,0.529321
428,88,0.527778
429,80,0.526235
430,76,0.524691
431,68,0.523148
432,72,0.524691
433,68,0.523148
434,60,0.521605
435,64,0.523148
436,64,0.521605
437,60,0.520062
438,56,0.518519
439,52,0.516975
440,52,0.515432
441,44,0.513889
442,36,0.512346
443,36,0.513889
444,44,0.515432
445,36,0.513889
446,36,0.512346
447,36,0.510802
448,40,0.509259
449,44,0.510802
450,36,0.509259
451,36,0.510802
452,32,0.509259
453,28,0.507716
454,32,0.509259
455,24,0.507716
456,20,0.506173
457,20,0.50463
458,20,0.506173
459,16,0.50463
460,8,0.503086
461,0,0.501543
462,0,0.501543
463,0,0.501543
464,0,0.5
465,0,0.498457
466,0,0.498457
467,0,0.5
468,0,0.5
469,0,0.5
470,0,0.5
471,0,0.498457
472,0,0.496914
473,0,0.496914
474,4,0.49537
475,0,0.493827
476,0,0.493827
477,0,0.493827
478,0,0.493827
479,0,0.493827
480,0,0.493827
481,0,0.492284
482,0,0.492284
483,4,0.493827
484,4,0.493827
485,8,0.49537
486,0,0.493827
487,4,0.49537
488,0,0.493827
489,0,0.492284
490,0,0.490741
491,4,0.492284
492,4,0.490741
493,8,0.492284
494,12,0.493827
495,12,0.49537
496,8,0.493827
497,4,0.492284
498,4,0.490741
499,4,0.490741
500,0,0.489198
501,0,0.489198
502,8,0.490741
503,8,0.489198
504,4,0.487654
505,0,0.486111
506,0,0.486111
507,0,0.487654
508,0,0.487654
509,0,0.486111
510,0,0.486111
511,0,0.484568
512,0,0.483025
513,0,0.483025
514,0,0.481481
515,4,0.483025
516,4,0.481481
517,12,0.483025
518,16,0.481481
519,12,0.483025
520,8,0.481481
521,12,0.483025
522,4,0.481481
523,8,0.483025
524,8,0.481481
525,0,0.479938
526,4,0.481481
527,4,0.479938
528,0,0.478395
529,0,0.478395
530,0,0.476852
531,0,0.476852
532,0,0.476852
533,0,0.478395
534,0,0.478395
535,0,0.478395
536,0,0.478395
537,0,0.476852
538,4,0.475309
539,4,0.476852
540,4,0.476852
541,0,0.475309
542,0,0.475309
543,0,0.475309
544,4,0.473765
545,0,0.472222
546,0,0.472222
547,0,0.472222
548,0,0.472222
549,4,0.473765
550,0,0.472222
551,0,0.472222
552,0,0.472222
553,0,0.473765
554,0,0.473765
555,0,0.473765
556,0,0.473765
557,4,0.475309
558,4,0.476852
559,12,0.478395
560,8,0.476852
561,0,0.475309
562,0,0.475309
563,0,0.475309
564,0,0.475309
565,0,0.475309
566,0,0.475309
567,0,0.475309
568,4,0.476852
569,4,0.476852
570,0,0.475309
571,0,0.475309
572,4,0.476852
573,0,0.475309
574,8,0.476852
575,4,0.475309
576,0,0.473765
577,0,0.473765
578,4,0.475309
579,0,0.473765
580,4,0.475309
581,4,0.473765
582,0,0.472222
583,0,0.472222
584,0,0.472222
585,8,0.473765
586,12,0.475309
587,12,0.473765
588,12,0.472222
589,8,0.470679
590,8,0.472222
591,4,0.470679
592,0,0.469136
593,0,0.469136
594,4,0.467593
595,8,0.469136
596,12,0.467593
597,4,0.466049
598,0,0.464506
599,0,0.464506
600,0,0.462963
601,0,0.462963
602,0,0.462963
603,0,0.462963
604,0,0.464506
605,0,0.464506
606,4,0.466049
607,0,0.464506
608,0,0.462963
609,0,0.464506
610,4,0.466049
