iteration,bucketValue,magnetism
1,792,0.998457
2,784,0.996914
3,776,0.99537
4,768,0.993827
5,760,0.992284
6,752,0.990741
7,744,0.989198
8,736,0.987654
9,728,0.986111
10,720,0.984568
11,712,0.983025
12,704,0.981481
13,696,0.979938
14,688,0.978395
15,680,0.976852
16,672,0.975309
17,664,0.973765
18,656,0.972222
19,648,0.970679
20,640,0.969136
21,632,0.967593
22,624,0.966049
23,616,0.964506
24,608,0.962963
25,600,0.96142
26,592,0.959877
27,584,0.958333
28,576,0.95679
29,568,0.955247
30,560,0.953704
31,552,0.95216
32,544,0.950617
33,536,0.949074
34,528,0.947531
35,520,0.945988
36,512,0.944444
37,504,0.942901
38,496,0.941358
39,488,0.939815
40,480,0.938272
41,472,0.936728
42,464,0.935185
43,456,0.933642
44,448,0.932099
45,456,0.933642
46,448,0.932099
47,440,0.930556
48,432,0.929012
49,424,0.927469
50,416,0.925926
51,412,0.924383
52,404,0.92284
53,396,0.921296
54,388,0.919753
55,384,0.91821
56,376,0.916667
57,368,0.915123
58,360,0.91358
59,352,0.912037
60,344,0.910494
61,336,0.908951
62,328,0.907407
63,320,0.905864
64,312,0.904321
65,320,0.905864
66,312,0.904321
67,304,0.902778
68,296,0.901235
69,288,0.899691
70,288,0.898148
71,280,0.896605
72,284,0.898148
73,276,0.896605
74,268,0.895062
75,260,0.893519
76,268,0.895062
77,260,0.893519
78,252,0.891975
79,244,0.890432
80,236,0.888889
81,232,0.887346
82,224,0.885802
83,224,0.884259
84,216,0.882716
85,208,0.881173
86,200,0.87963
87,192,0.878086
88,184,0.876543
89,176,0.875
90,172,0.873457
91,164,0.871914
92,160,0.87037
93,152,0.868827
94,144,0.867284
95,136,0.865741
96,128,0.864198
97,120,0.862654
98,112,0.861111
99,104,0.859568
100,96,0.858025
101,88,0.856481
102,84,0.854938
103,80,0.853395
104,76,0.851852
105,68,0.850309
106,60,0.848765
107,52,0.847222
108,60,0.848765
109,56,0.847222
110,48,0.845679
111,40,0.844136
112,32,0.842593
113,24,0.841049
114,16,0.839506
115,12,0.837963
116,4,0.83642
117,4,0.83642
118,4,0.83642
119,4,0.83642
120,0,0.834877
121,0,0.834877
122,0,0.834877
123,0,0.834877
124,0,0.834877
125,0,0.834877
126,0,0.834877
127,8,0.83642
128,0,0.834877
129,0,0.834877
130,0,0.834877
131,0,0.834877
132,0,0.834877
133,0,0.834877
134,0,0.834877
135,0,0.834877
136,8,0.83642
137,4,0.834877
138,0,0.833333
139,0,0.833333
140,0,0.833333
141,0,0.833333
142,0,0.833333
143,0,0.833333
144,0,0.833333
145,0,0.833333
146,0,0.833333
147,0,0.833333
148,0,0.833333
149,0,0.833333
150,0,0.833333
151,0,0.83179
152,0,0.83179
153,0,0.83179
154,0,0.83179
155,0,0.83179
156,0,0.83179
157,0,0.83179
158,0,0.83179
159,0,0.83179
160,0,0.83179
161,4,0.833333
162,4,0.833333
163,4,0.833333
164,4,0.833333
165,4,0.833333
166,12,0.834877
167,4,0.833333
168,4,0.833333
169,4,0.833333
170,4,0.833333
171,4,0.833333
172,4,0.833333
173,4,0.833333
174,0,0.83179
175,0,0.83179
176,0,0.83179
177,0,0.83179
178,0,0.83179
179,8,0.833333
180,4,0.83179
181,4,0.83179
182,0,0.830247
183,0,0.830247
184,0,0.830247
185,0,0.830247
186,0,0.830247
187,0,0.830247
188,0,0.830247
189,0,0.830247
190,0,0.830247
191,0,0.830247
192,0,0.830247
193,8,0.83179
194,4,0.830247
195,4,0.830247
196,8,0.83179
197,0,0.830247
198,0,0.830247
199,0,0.830247
200,0,0.830247
201,0,0.830247
202,0,0.830247
203,0,0.830247
204,0,0.830247
205,0,0.830247
206,0,0.830247
207,0,0.830247
208,0,0.830247
209,0,0.830247
210,0,0.830247
211,0,0.830247
212,0,0.830247
213,0,0.830247
214,0,0.830247
215,0,0.830247
216,0,0.830247
217,0,0.830247
218,0,0.830247
219,0,0.830247
220,0,0.830247
221,0,0.830247
222,0,0.830247
223,0,0.830247
224,0,0.830247
225,0,0.830247
226,0,0.830247
227,0,0.828704
228,0,0.828704
229,0,0.828704
230,0,0.828704
231,0,0.828704
232,0,0.828704
233,0,0.828704
234,0,0.828704
235,0,0.828704
236,0,0.828704
237,0,0.828704
238,0,0.828704
239,8,0.830247
240,4,0.828704
241,4,0.828704
242,4,0.828704
243,12,0.830247
244,4,0.828704
245,0,0.82716
246,0,0.82716
247,0,0.82716
248,0,0.82716
249,8,0.828704
250,0,0.82716
251,0,0.82716
252,0,0.82716
253,0,0.82716
254,0,0.82716
255,0,0.82716
256,0,0.82716
257,0,0.82716
258,4,0.828704
259,4,0.828704
260,4,0.828704
261,4,0.828704
262,4,0.828704
263,4,0.828704
264,4,0.828704
265,4,0.828704
266,0,0.82716
267,0,0.82716
268,0,0.82716
269,0,0.82716
270,0,0.82716
271,0,0.82716
272,0,0.82716
273,0,0.82716
274,0,0.82716
275,0,0.82716
276,0,0.82716
277,0,0.82716
278,0,0.82716
279,0,0.82716
280,0,0.82716
281,0,0.82716
282,0,0.825617
283,0,0.825617
284,0,0.825617
285,0,0.825617
286,0,0.825617
287,0,0.825617
288,0,0.825617
289,0,0.825617
290,0,0.825617
291,8,0.82716
292,8,0.825617
293,4,0.824074
294,4,0.824074
295,4,0.824074
296,4,0.824074
297,0,0.822531
298,0,0.822531
299,0,0.822531
300,0,0.822531
301,0,0.822531
302,0,0.822531
303,0,0.822531
304,0,0.822531
305,0,0.822531
306,8,0.824074
307,0,0.822531
308,0,0.822531
309,0,0.822531
310,0,0.822531
311,0,0.822531
312,8,0.824074
313,0,0.822531
314,0,0.822531
315,0,0.822531
316,0,0.822531
317,0,0.822531
318,0,0.822531
319,0,0.822531
320,0,0.822531
321,0,0.820988
322,0,0.820988
323,0,0.820988
324,0,0.820988
325,0,0.820988
326,0,0.820988
327,0,0.820988
328,0,0.820988
329,0,0.820988
330,0,0.820988
331,0,0.820988
332,0,0.820988
333,0,0.820988
334,0,0.820988
335,4,0.822531
336,4,0.822531
337,0,0.820988
338,0,0.820988
339,0,0.820988
340,0,0.820988
341,0,0.820988
342,0,0.820988
343,0,0.820988
344,0,0.820988
345,0,0.820988
346,0,0.820988
347,0,0.820988
348,0,0.820988
349,0,0.820988
350,0,0.820988
351,0,0.820988
352,0,0.819444
353,0,0.819444
354,0,0.819444
355,0,0.819444
356,0,0.819444
357,0,0.819444
358,0,0.819444
359,0,0.819444
360,0,0.819444
361,0,0.819444
362,0,0.819444
363,0,0.819444
364,0,0.819444
365,0,0.819444
366,0,0.819444
367,0,0.819444
368,0,0.819444
369,0,0.819444
370,0,0.819444
371,0,0.819444
372,8,0.820988
373,0,0.819444
374,0,0.819444
375,0,0.819444
376,0,0.819444
377,0,0.819444
378,0,0.819444
379,0,0.819444
380,0,0.819444
381,8,0.820988
382,4,0.819444
383,4,0.819444
384,0,0.817901
385,0,0.817901
386,0,0.817901
387,0,0.817901
388,0,0.817901
389,0,0.817901
390,0,0.817901
391,0,0.817901
392,0,0.817901
393,0,0.817901
394,0,0.817901
395,0,0.817901
396,8,0.819444
397,0,0.817901
398,0,0.817901
399,0,0.817901
400,4,0.819444
401,4,0.819444
402,4,0.819444
403,4,0.819444
404,4,0.819444
405,4,0.819444
406,4,0.819444
407,4,0.819444
408,0,0.817901
409,0,0.817901
410,0,0.817901
411,0,0.816358
412,4,0.817901
413,0,0.816358
414,0,0.816358
415,0,0.816358
416,0,0.816358
417,0,0.816358
418,0,0.816358
419,0,0.816358
420,0,0.816358
421,0,0.816358
422,0,0.816358
423,0,0.816358
424,0,0.816358
425,0,0.816358
426,0,0.814815
427,0,0.814815
428,0,0.814815
429,0,0.814815
430,0,0.814815
431,0,0.814815
432,0,0.814815
433,0,0.814815
434,0,0.814815
435,0,0.814815
436,0,0.814815
437,0,0.813272
438,0,0.813272
439,0,0.811728
440,0,0.811728
441,0,0.813272
442,0,0.813272
443,0,0.811728
444,0,0.811728
445,0,0.811728
446,0,0.811728
447,0,0.811728
448,0,0.811728
449,0,0.811728
450,0,0.811728
451,0,0.811728
452,0,0.811728
453,0,0.811728
454,0,0.811728
455,0,0.811728
456,0,0.811728
457,0,0.811728
458,0,0.811728
459,0,0.811728
460,4,0.813272
461,4,0.813272
462,0,0.811728
463,0,0.813272
464,0,0.813272
465,0,0.813272
466,0,0.813272
467,0,0.813272
468,0,0.813272
469,0,0.813272
470,0,0.813272
471,0,0.811728
472,8,0.813272
473,4,0.811728
474,4,0.811728
475,4,0.811728
476,4,0.811728
477,0,0.810185
478,8,0.811728
479,0,0.810185
480,0,0.810185
481,0,0.810185
482,0,0.810185
483,0,0.808642
484,0,0.808642
485,0,0.808642
486,0,0.808642
487,0,0.808642
488,0,0.808642
489,0,0.808642
490,0,0.808642
491,0,0.808642
492,0,0.808642
493,4,0.810185
494,4,0.810185
495,4,0.810185
496,4,0.810185
497,0,0.808642
498,0,0.808642
499,0,0.808642
500,0,0.807099
501,0,0.807099
502,0,0.807099
503,0,0.807099
504,0,0.807099
505,0,0.807099
506,8,0.808642
507,4,0.807099
508,0,0.805556
509,0,0.805556
510,0,0.804012
511,0,0.804012
512,0,0.804012
513,0,0.805556
514,0,0.805556
515,0,0.805556
516,0,0.805556
517,0,0.805556
518,0,0.805556
519,0,0.805556
520,0,0.805556
521,0,0.805556
522,0,0.805556
523,0,0.805556
524,0,0.805556
525,0,0.805556
526,0,0.805556
527,0,0.805556
528,0,0.805556
529,4,0.807099
530,4,0.807099
531,4,0.807099
532,4,0.807099
533,4,0.807099
534,4,0.807099
535,4,0.807099
536,8,0.808642
537,4,0.807099
538,8,0.808642
539,0,0.807099
540,0,0.807099
541,0,0.807099
542,4,0.808642
543,8,0.810185
544,12,0.811728
545,4,0.810185
546,0,0.808642
547,0,0.808642
548,0,0.808642
549,0,0.808642
550,0,0.808642
551,0,0.808642
552,0,0.808642
553,0,0.808642
554,0,0.808642
555,0,0.807099
556,0,0.807099
557,0,0.807099
558,0,0.807099
559,0,0.807099
560,0,0.807099
561,0,0.807099
562,0,0.807099
563,0,0.807099
564,0,0.807099
565,0,0.807099
566,0,0.807099
567,0,0.807099
568,0,0.807099
569,0,0.807099
570,0,0.807099
571,0,0.807099
572,0,0.807099
573,0,0.807099
574,0,0.807099
575,0,0.807099
576,0,0.807099
577,0,0.807099
578,0,0.807099
579,4,0.808642
580,0,0.807099
581,0,0.807099
582,0,0.808642
583,0,0.808642
584,0,0.808642
585,0,0.808642
586,0,0.808642
587,0,0.808642
588,0,0.808642
589,0,0.808642
590,0,0.808642
591,0,0.808642
592,0,0.808642
593,0,0.808642
594,0,0.808642
595,4,0.810185
596,4,0.811728
597,4,0.811728
598,0,0.810185
599,0,0.810185
600,0,0.810185
601,8,0.811728
602,0,0.810185
603,0,0.810185
604,0,0.810185
605,0,0.810185
606,0,0.810185
607,0,0.810185
608,0,0.810185
609,0,0.810185
610,0,0.810185
611,0,0.810185
612,0,0.810185
613,0,0.810185
614,0,0.810185
615,0,0.810185
616,0,0.810185
617,0,0.810185
618,0,0.810185
619,0,0.810185
620,8,0.811728
621,0,0.810185
622,0,0.810185
623,0,0.810185
624,0,0.810185
625,0,0.810185
626,0,0.810185
627,0,0.810185
628,0,0.810185
629,0,0.810185
630,0,0.808642
631,0,0.808642
632,0,0.808642
633,0,0.808642
634,0,0.807099
635,0,0.807099
