iteration,bucketValue,magnetism
344,8,0.601852
345,4,0.600309
346,0,0.598765
347,4,0.597222
348,0,0.595679
349,0,0.594136
350,0,0.594136
351,0,0.594136
352,0,0.595679
353,0,0.595679
354,4,0.594136
355,8,0.595679
356,8,0.597222
357,4,0.595679
358,4,0.595679
359,4,0.595679
360,4,0.595679
361,0,0.594136
362,0,0.594136
363,0,0.592593
364,0,0.592593
365,0,0.592593
366,0,0.594136
367,4,0.592593
368,0,0.591049
369,0,0.591049
370,0,0.591049
371,0,0.591049
372,0,0.592593
373,8,0.594136
374,0,0.592593
375,0,0.592593
376,0,0.592593
377,0,0.592593
378,0,0.592593
379,0,0.592593
380,8,0.594136
381,12,0.595679
382,4,0.594136
383,0,0.592593
384,0,0.592593
385,0,0.592593
386,0,0.592593
387,0,0.592593
388,0,0.592593
389,0,0.592593
390,0,0.591049
391,0,0.591049
392,0,0.589506
393,0,0.589506
394,0,0.587963
395,0,0.587963
396,0,0.587963
397,0,0.587963
398,0,0.587963
399,0,0.58642
400,0,0.587963
401,0,0.587963
402,4,0.589506
403,4,0.587963
404,4,0.587963
405,4,0.587963
406,4,0.58642
407,4,0.58642
408,0,0.584877
409,0,0.584877
410,0,0.584877
411,0,0.584877
412,0,0.584877
413,4,0.58642
414,4,0.58642
415,0,0.587963
416,0,0.587963
417,0,0.58642
418,0,0.58642
419,0,0.58642
420,0,0.58642
421,4,0.587963
422,4,0.58642
423,0,0.584877
424,0,0.58642
425,0,0.58642
426,0,0.58642
427,0,0.58642
428,0,0.587963
429,0,0.589506
430,0,0.589506
431,0,0.589506
432,0,0.589506
433,0,0.589506
434,0,0.589506
435,0,0.589506
436,0,0.589506
437,0,0.591049
438,0,0.591049
439,4,0.592593
440,4,0.591049
441,8,0.592593
442,4,0.591049
443,4,0.591049
444,0,0.589506
445,0,0.589506
446,0,0.589506
447,0,0.589506
448,4,0.591049
449,0,0.589506
450,0,0.589506
451,0,0.589506
452,4,0.591049
453,0,0.589506
454,0,0.589506
455,0,0.589506
456,4,0.587963
457,12,0.589506
458,8,0.587963
459,4,0.589506
460,0,0.587963
461,0,0.58642
462,0,0.58642
463,0,0.58642
464,0,0.58642
465,0,0.58642
466,0,0.58642
467,0,0.58642
468,0,0.58642
469,0,0.58642
470,0,0.584877
471,0,0.584877
472,0,0.584877
473,4,0.58642
474,4,0.584877
475,12,0.58642
476,16,0.584877
477,8,0.583333
478,12,0.584877
479,8,0.583333
480,4,0.58179
481,4,0.58179
482,0,0.580247
483,0,0.580247
484,0,0.580247
485,0,0.580247
486,0,0.580247
487,0,0.580247
488,0,0.580247
489,0,0.578704
490,0,0.578704
491,0,0.578704
492,4,0.580247
493,4,0.578704
494,4,0.578704
495,0,0.57716
496,0,0.57716
497,0,0.575617
498,0,0.575617
499,0,0.575617
500,0,0.575617
501,0,0.575617
502,0,0.575617
503,0,0.575617
504,0,0.575617
505,0,0.575617
506,0,0.575617
507,0,0.575617
508,0,0.575617
509,0,0.575617
510,0,0.574074
511,0,0.572531
512,0,0.572531
513,0,0.570988
514,0,0.570988
515,0,0.572531
516,0,0.572531
517,0,0.572531
518,0,0.574074
519,0,0.575617
520,0,0.575617
521,0,0.575617
522,0,0.574074
523,0,0.574074
524,4,0.575617
525,8,0.57716
526,0,0.575617
527,0,0.575617
528,0,0.575617
529,0,0.575617
530,0,0.575617
531,4,0.574074
532,8,0.575617
533,0,0.574074
534,4,0.575617
535,0,0.574074
536,8,0.575617
537,4,0.574074
538,0,0.572531
539,0,0.572531
540,0,0.572531
541,0,0.572531
542,0,0.572531
543,0,0.572531
544,0,0.572531
545,0,0.574074
546,4,0.575617
547,0,0.574074
548,0,0.574074
549,0,0.574074
550,0,0.574074
551,0,0.574074
552,8,0.575617
553,0,0.574074
554,0,0.574074
555,4,0.575617
556,4,0.574074
557,4,0.574074
558,0,0.572531
559,0,0.572531
560,0,0.572531
561,0,0.570988
562,0,0.570988
563,0,0.569444
564,0,0.569444
565,0,0.569444
566,0,0.569444
567,0,0.569444
568,0,0.569444
569,0,0.569444
570,0,0.569444
571,0,0.567901
572,0,0.567901
573,0,0.566358
574,0,0.566358
575,0,0.566358
576,0,0.566358
577,0,0.566358
578,0,0.567901
579,0,0.567901
580,4,0.569444
581,0,0.567901
582,0,0.566358
583,4,0.567901
584,0,0.566358
585,4,0.567901
586,4,0.566358
587,4,0.566358
588,0,0.564815
589,0,0.564815
590,0,0.563272
591,0,0.563272
592,0,0.563272
593,0,0.563272
594,0,0.563272
595,4,0.564815
596,12,0.566358
597,4,0.564815
598,8,0.563272
599,16,0.564815
600,8,0.563272
601,0,0.561728
602,0,0.561728
603,0,0.561728
604,0,0.563272
605,0,0.563272
606,4,0.564815
607,4,0.564815
608,0,0.563272
609,8,0.564815
610,12,0.563272
611,4,0.561728
612,8,0.563272
613,12,0.564815
614,8,0.563272
615,4,0.561728
616,0,0.560185
617,0,0.560185
618,4,0.561728
619,0,0.560185
620,4,0.561728
621,4,0.561728
622,0,0.560185
623,0,0.560185
624,0,0.560185
625,0,0.560185
626,0,0.560185
627,0,0.558642
628,0,0.560185
629,0,0.560185
630,0,0.560185
631,0,0.560185
632,0,0.560185
633,4,0.561728
634,4,0.563272
635,0,0.561728
636,0,0.561728
637,0,0.561728
638,0,0.561728
639,0,0.561728
640,0,0.561728
641,0,0.561728
642,0,0.561728
643,0,0.561728
644,0,0.561728
645,0,0.563272
646,4,0.564815
647,4,0.564815
648,0,0.563272
649,0,0.563272
650,0,0.563272
651,0,0.563272
652,0,0.563272
653,0,0.563272
654,4,0.564815
655,4,0.564815
656,12,0.566358
657,12,0.564815
658,12,0.566358
659,4,0.564815
660,4,0.566358
661,0,0.564815
662,0,0.564815
663,0,0.564815
664,4,0.566358
665,8,0.567901
666,4,0.566358
667,4,0.566358
668,0,0.564815
669,0,0.563272
670,0,0.563272
671,0,0.563272
672,0,0.563272
673,0,0.563272
674,0,0.563272
675,4,0.564815
676,4,0.564815
677,4,0.564815
678,4,0.564815
679,4,0.564815
680,4,0.564815
681,4,0.564815
682,4,0.564815
683,12,0.566358
684,8,0.564815
685,0,0.563272
686,0,0.563272
687,0,0.563272
688,0,0.563272
689,0,0.563272
690,0,0.561728
691,0,0.561728
692,4,0.563272
693,4,0.563272
694,8,0.564815
695,4,0.563272
696,12,0.564815
697,8,0.563272
698,4,0.561728
699,12,0.563272
700,4,0.561728
701,4,0.561728
702,0,0.560185
703,0,0.560185
704,0,0.561728
705,0,0.561728
706,4,0.563272
707,4,0.563272
708,0,0.561728
709,0,0.561728
710,0,0.561728
711,0,0.561728
712,0,0.561728
713,8,0.563272
714,0,0.561728
715,0,0.561728
716,0,0.561728
717,0,0.560185
718,0,0.560185
719,0,0.560185
720,0,0.560185
721,4,0.561728
722,8,0.563272
723,12,0.564815
724,8,0.566358
725,4,0.564815
726,4,0.566358
727,0,0.564815
728,0,0.564815
729,0,0.564815
730,0,0.564815
731,0,0.564815
732,0,0.564815
733,0,0.564815
734,4,0.566358
735,0,0.564815
736,0,0.564815
737,8,0.566358
738,4,0.564815
739,0,0.563272
740,0,0.563272
741,0,0.561728
742,0,0.561728
743,0,0.561728
744,0,0.561728
745,0,0.560185
746,0,0.560185
747,0,0.558642
748,0,0.558642
749,0,0.560185
750,0,0.560185
751,0,0.560185
752,8,0.561728
753,8,0.560185
754,0,0.558642
755,0,0.558642
756,0,0.558642
757,0,0.558642
758,0,0.558642
759,0,0.558642
760,0,0.558642
761,4,0.560185
762,4,0.558642
763,0,0.557099
764,4,0.555556
765,0,0.554012
766,0,0.554012
767,0,0.554012
768,0,0.554012
769,4,0.555556
770,4,0.557099
771,4,0.558642
772,0,0.557099
773,0,0.557099
774,0,0.557099
775,0,0.557099
776,0,0.557099
777,0,0.557099
778,0,0.557099
779,0,0.557099
780,0,0.558642
781,0,0.560185
782,8,0.561728
783,0,0.560185
784,0,0.560185
785,0,0.558642
786,4,0.560185
787,4,0.560185
788,0,0.558642
789,0,0.558642
790,0,0.558642
791,0,0.557099
792,0,0.557099
793,0,0.557099
794,0,0.557099
795,0,0.557099
796,0,0.557099
797,4,0.558642
798,4,0.558642
799,8,0.557099
800,4,0.555556
801,8,0.557099
802,0,0.555556
803,0,0.555556
804,0,0.555556
805,4,0.557099
806,0,0.555556
807,0,0.555556
808,0,0.555556
809,0,0.555556
810,8,0.557099
811,0,0.555556
812,0,0.555556
813,0,0.555556
814,0,0.555556
815,0,0.555556
816,0,0.555556
817,0,0.555556
818,0,0.555556
819,0,0.555556
820,0,0.555556
821,0,0.554012
822,0,0.554012
823,0,0.554012
824,0,0.554012
825,0,0.554012
826,0,0.554012
827,0,0.555556
828,0,0.557099
829,0,0.555556
830,0,0.555556
831,0,0.557099
832,0,0.557099
833,0,0.557099
834,0,0.555556
835,0,0.555556
836,0,0.555556
837,4,0.557099
838,8,0.555556
839,4,0.554012
840,0,0.552469
841,0,0.552469
842,8,0.554012
843,4,0.552469
844,0,0.550926
845,0,0.550926
846,8,0.552469
847,0,0.550926
848,0,0.550926
849,0,0.550926
850,4,0.552469
851,4,0.552469
852,0,0.550926
853,0,0.550926
854,0,0.552469
855,8,0.554012
856,8,0.552469
857,12,0.554012
858,8,0.552469
859,0,0.550926
860,0,0.550926
861,4,0.552469
862,4,0.552469
863,4,0.552469
864,4,0.552469
865,4,0.552469
866,4,0.552469
867,0,0.550926
868,0,0.549383
869,0,0.549383
870,0,0.549383
871,0,0.549383
872,0,0.549383
873,0,0.549383
874,0,0.549383
875,8,0.550926
876,8,0.549383
877,4,0.54784
878,4,0.54784
879,4,0.54784
880,4,0.546296
881,0,0.544753
882,8,0.546296
883,4,0.544753
884,8,0.54321
885,4,0.541667
886,4,0.54321
887,4,0.54321
888,4,0.54321
889,4,0.54321
890,12,0.544753
891,8,0.54321
892,4,0.541667
893,4,0.540123
894,4,0.540123
895,4,0.540123
896,8,0.541667
897,0,0.540123
898,0,0.541667
899,0,0.541667
900,4,0.54321
901,0,0.541667
902,0,0.541667
903,0,0.541667
904,8,0.54321
905,12,0.544753
906,8,0.54321
907,0,0.541667
908,0,0.541667
909,0,0.541667
910,0,0.541667
911,4,0.54321
912,8,0.544753
913,16,0.546296
914,8,0.544753
915,8,0.54321
916,0,0.541667
917,4,0.540123
918,4,0.53858
919,4,0.537037
920,4,0.537037
921,4,0.537037
922,4,0.537037
923,4,0.53858
924,0,0.537037
925,0,0.535494
926,0,0.533951
927,0,0.533951
928,0,0.533951
929,0,0.535494
930,0,0.535494
931,0,0.535494
932,0,0.535494
933,4,0.537037
934,0,0.535494
935,8,0.537037
936,4,0.535494
937,0,0.533951
938,0,0.533951
939,0,0.532407
940,4,0.533951
941,0,0.532407
942,0,0.532407
943,0,0.530864
944,0,0.530864
945,0,0.532407
946,0,0.532407
947,0,0.532407
948,0,0.532407
949,0,0.532407
950,4,0.533951
951,12,0.535494
952,4,0.533951
953,0,0.532407
954,0,0.532407
955,0,0.532407
956,0,0.532407
957,0,0.532407
958,0,0.532407
959,4,0.533951
960,4,0.533951
961,8,0.535494
962,4,0.533951
963,8,0.535494
964,12,0.537037
965,4,0.535494
966,0,0.537037
967,0,0.53858
968,0,0.53858
969,0,0.537037
970,0,0.537037
971,0,0.537037
972,0,0.537037
973,0,0.537037
974,0,0.537037
975,0,0.537037
976,0,0.535494
977,8,0.537037
978,4,0.535494
979,0,0.537037
980,0,0.537037
981,4,0.53858
982,0,0.537037
983,0,0.535494
984,0,0.535494
985,0,0.535494
986,4,0.533951
987,4,0.533951
988,12,0.535494
989,12,0.533951
990,4,0.532407
991,4,0.533951
992,0,0.535494
993,0,0.535494
994,8,0.533951
995,8,0.532407
996,16,0.533951
997,8,0.532407
998,8,0.530864
999,16,0.532407
1000,12,0.530864
1001,12,0.529321
1002,12,0.527778
1003,16,0.529321
1004,20,0.530864
1005,20,0.532407
1006,12,0.530864
1007,12,0.529321
1008,4,0.527778
1009,0,0.526235
1010,0,0.526235
1011,0,0.526235
1012,0,0.526235
1013,0,0.526235
1014,0,0.524691
1015,0,0.523148
1016,0,0.523148
1017,0,0.523148
1018,0,0.523148
1019,0,0.523148
1020,4,0.521605
1021,0,0.520062
1022,0,0.520062
1023,0,0.520062
1024,0,0.521605
1025,0,0.520062
1026,0,0.520062
1027,0,0.518519
1028,0,0.520062
1029,0,0.520062
1030,0,0.520062
1031,0,0.521605
1032,0,0.520062
1033,0,0.518519
1034,4,0.520062
1035,4,0.518519
1036,0,0.516975
1037,0,0.516975
1038,4,0.518519
1039,4,0.518519
1040,4,0.518519
1041,4,0.518519
1042,4,0.518519
1043,4,0.520062
1044,0,0.518519
1045,0,0.518519
1046,0,0.518519
1047,0,0.520062
1048,0,0.520062
1049,0,0.520062
1050,0,0.520062
1051,0,0.520062
1052,0,0.518519
1053,0,0.518519
1054,8,0.520062
1055,4,0.518519
1056,4,0.518519
1057,0,0.516975
1058,4,0.518519
1059,4,0.518519
1060,4,0.518519
1061,4,0.518519
1062,4,0.516975
1063,4,0.518519
1064,4,0.518519
1065,4,0.518519
1066,0,0.516975
1067,0,0.516975
1068,0,0.516975
1069,0,0.516975
1070,4,0.518519
1071,4,0.518519
1072,4,0.516975
1073,4,0.515432
1074,0,0.513889
1075,0,0.513889
1076,0,0.513889
1077,0,0.513889
1078,0,0.513889
1079,0,0.513889
1080,0,0.513889
1081,0,0.513889
1082,0,0.513889
1083,0,0.515432
1084,0,0.515432
1085,0,0.516975
1086,0,0.516975
1087,0,0.518519
1088,0,0.518519
1089,0,0.518519
1090,0,0.518519
1091,0,0.518519
1092,0,0.518519
1093,0,0.518519
1094,0,0.520062
1095,0,0.518519
1096,0,0.516975
1097,0,0.516975
1098,0,0.516975
1099,0,0.516975
1100,0,0.516975
1101,8,0.518519
1102,8,0.520062
1103,0,0.518519
1104,0,0.518519
1105,0,0.518519
1106,0,0.518519
1107,0,0.518519
1108,0,0.518519
1109,0,0.516975
1110,0,0.516975
1111,0,0.516975
1112,0,0.516975
1113,4,0.518519
1114,4,0.518519
1115,4,0.516975
1116,0,0.515432
1117,4,0.516975
1118,0,0.515432
1119,0,0.513889
1120,4,0.512346
1121,0,0.510802
1122,4,0.509259
1123,4,0.509259
1124,4,0.507716
1125,0,0.506173
1126,4,0.507716
1127,4,0.507716
1128,4,0.507716
1129,8,0.506173
1130,8,0.50463
1131,4,0.503086
1132,4,0.503086
1133,0,0.501543
1134,0,0.501543
1135,0,0.501543
1136,0,0.501543
1137,0,0.501543
1138,0,0.501543
1139,0,0.501543
1140,0,0.501543
1141,0,0.501543
1142,0,0.501543
1143,0,0.501543
1144,0,0.501543
1145,0,0.501543
1146,4,0.503086
1147,8,0.50463
1148,4,0.506173
1149,4,0.507716
1150,12,0.509259
1151,8,0.507716
1152,8,0.506173
1153,0,0.50463
1154,0,0.50463
1155,0,0.50463
1156,8,0.506173
1157,8,0.507716
1158,4,0.506173
1159,8,0.507716
1160,4,0.506173
1161,4,0.506173
1162,4,0.507716
1163,0,0.506173
1164,4,0.507716
1165,0,0.506173
1166,0,0.50463
1167,0,0.50463
1168,0,0.50463
1169,0,0.50463
1170,0,0.50463
1171,0,0.50463
1172,0,0.506173
1173,0,0.50463
1174,0,0.50463
1175,0,0.503086
1176,0,0.503086
1177,0,0.50463
1178,0,0.50463
1179,0,0.50463
1180,0,0.50463
1181,0,0.50463
1182,0,0.506173
1183,0,0.507716
1184,0,0.507716
1185,0,0.507716
1186,4,0.506173
1187,0,0.50463
